Author_Username,Tweet_Text,Mentions,Reply_To,Quote_Tweet_Of,Engagement,Sentimen
@panji_puspo,"dari awal RUU TNI terbit. Gua twitt "" Probowo menjadi presiden hanya ingin membersihkan nama baik dia yang sudah terlanjur kotor atas kasus"" yang dia habisi "" 
Dan benar saja antek"" gerinda membuka topengnya dikit demi sedikit.
Milih presiden kok karna kasihan dan sok tegas. ANEH",,@logos_id,,"Replies: , Retweets: 6, Likes: 27",0
@kianfahrentia,"Tapi kalo gak sependapat pun terserah sih, aku cuma netizen biasa.

Bukan sekwan, bukan anggota DPR juga. Apakah kita ini di mata hukum. LSM dan IRT aja dianggap gak punya kekuatan nolak RUU TNI. Let alone dreaming of an easier job application mechanism and system.",,@kianfahrentia,,"Replies: , Retweets: 1, Likes: 32",0
@serabutannn,"Jd siapa yg punya legal standing? TNI sendiri? Ya sampe kiamat jg mereka gk bakal nggugat.

Pas demo katanya suruh JR, skrng udh JR malah diginiin. Klau mainnya kyk gini trs, RUU POLRI sm KUHAP jg pasti lolos.. kita semua sm"" dianggap gk punya legal standing lg

Dahlah. Rezim asu",,,@LBH_Jakarta,"Replies: , Retweets: 2, Likes: 5",0
@adii_santosa,"giliran ngumpet"" ngebut ruu tni aja malah nurunin koopssus, pdhl gakda perang ataupun kondisi darurat yg membahayakan negara, pelawak yg paling lucu sekalipun gak prnh kepikiran hal absurd kyk gini",,,,"Replies: , Retweets: 1, Likes: 5",0
@akunhewan,"bayangkan dapet dm:

""halo dek, dukung ruu tni...""

",,,@dawgfromdahood,"Replies: 1, Retweets: , Likes: 5",0
@HiliBanT,"Lah, kita udah diskusi baik², malah ngamuk, trus pindah gawang. Klw salah ya salah aja, dan kamu sendiri yang sebut ini ""emang revolusi UU TNI penting?"" Justru RUU TNI yang mau revolusi UU TNI yg udah bagus, dan jawabannya tidak, RUU TNI itu tidak penting",,@Garongbarbar,,"Replies: 2, Retweets: , Likes: 3",0
@NayDonuts,"Tagar Tolak RUU TNI dan Indonesia Gelap terbukti diproduksi oleh tim kreatif binaan Marcela Santoso, yg
– disebar buzzer anonim,
– diarahkan ke Presiden dan Wapres, TNI, dan Kejagung.
– ada indikasi pendanaan ilegal di baliknya.

Ini bukan aktivisme,
ini operasi informasi.

3|5",,@NayDonuts,,"Replies: 1, Retweets: 2, Likes: 10",0
@HiliBanT,"""cuma elit politik yang minta"" tolong sebut orang elit yg jadi oposisi, sebut nama²nya, krna dari nadanya spertinya anda ada di ruang rapat tertutup RUU TNI tersebut yang dilakukan di hotel. Dan sebut argumen dari oposisi itu, gw mau dengar. Klw ada berarti kita masih demokrasi.",,@Garongbarbar,,"Replies: 1, Retweets: , Likes: 3",0
@Bl3ss3dSoul,"lah tp katanya mak banteng sang ketum 
@PDI_Perjuangan
 wanti2, RUU TNi jgn sampe disahkan. dibilangin biang kerok rusaknya negara ini ya partai itu ",@PDI_Perjuangan,@barengwarga,,"Replies: , Retweets: , Likes: 10",0
@MartinusButarb1,"Apakah spt ini tentara yg anda inginkan,tuan presiden ⁦
@prabowo
⁩ ?
Apakah tentara di atas konstitusi yg memberi kemerdekaan rakyat utk berpendapat?

TNI Akan Telusuri Dalang di Balik Petisi Tolak RUU TNI dan Indonesia Gelap | 
http://
tempo.co 
https://
tempo.co/hukum/tni-akan
-telusuri-dalang-di-balik-petisi-tolak-ruu-tni-dan-indonesia-gelap-1775391
…",@prabowo,,,"Replies: 1, Retweets: 2, Likes: 8",0
@barengwarga,"Lucu ya, rakyat kritik RUU TNI tindakannya malah telusuri yang kritik. Bukannya dijawab keresahannya, malah dibalas dengan intimidasi kayak gini. (1)",,,@tempodotco,"Replies: 82, Retweets: 4.5K, Likes: 11K",0
@Triadnyana_Ofc,"""RUU TNI ditolak rakyat. Reaksi negara: cari dalangnya.
Kalau korupsi Rp270 triliun?""
Cukup konferensi pers, foto-foto, lalu hilang lagi. 
Rakyat bikin petisi = dicari dalangnya.
Pejabat bikin skandal = dicari humasnya.""Petisi jadi ancaman.
Korupsi jadi konten""
#IndonesiaGelap",,,,"Replies: 3, Retweets: 5, Likes: 5",0
@bembenk_jambi,lagi sibuk ngurusin yang demo RUU TNI wkwkwk,,@KangManto123,,"Replies: 2, Retweets: , Likes: 29",0
@Trev_1994,"Negara lain lagi sibuk2 urusi pertahanan negaranya, krna d khawatirkan takut ada eskalasi perang bsa meluas...
Laah d kita malah tentaranya itu sndri sibuk cari dalang tolak RUU TNI...
",,@tempodotco,,"Replies: , Retweets: 1, Likes: 4",0
@alfinfbasundoro,"Ujungnya, TNI akan terus menjadi aparatur pertahanan yang inward-looking, koersif, dan tidak profesional. Yang jadi prioritas adalah bagaimana caranya agar ""rakyat mau membantu TNI sebagaimana revolusi kemerdekaan"".

Masuk akal, dilihat dari persekusi gerakan anti-RUU TNI.",,@alfinfbasundoro,,"Replies: 1, Retweets: , Likes: 10",0
@Mulalt_,"Kumpulan Bejat Di Parlemen, dan Gerobolan Bejat kemarin Bahas RUU TNI  di Hotel Mewah, Mengaktifkan Proyek Bagi2 Pring Makan,  Produk Gagal, Tanpa Partisipatif Publik.

Demikian Juga alasan Mereka yg tidak subtasif, dan dangkal. 
Yakinlah Indonesia rasa 
@prabowo
 Orde Baru Jelas",@prabowo,,@LBH_Jakarta,"Replies: , Retweets: , Likes: 4",0
@AnshariAlif1,"Gatau ._.) 
Ku pribadi gamau bilang gitu sebenarnya. Mereka juga militer kita. Tapi dari sikap dan komentarnya gak menandakan mereka tahu fokus utama yg harus ditindak. Kek, masa gaada pihak intelejen atau apalah yg bisa analisis tuntutan rakyat waktu RUU TNI?",,@mamatigan_Z,,"Replies: , Retweets: , Likes: 2",0
@_zapahlevi,"""ok semua pada sibuk dgn isu perang dunia 3, saatnya cari dalang tolak ruu tni""",,,@tempodotco,"Replies: 1, Retweets: , Likes: 2",0
@baru_juned,"Dukung RUU TNI... TNI adalah penjaga NKRI... Tanpa militer kita diobokobok komunis... Koruptor yg kongkalikong dgn aparat... Salut TNI jaga Jaksa, salut purn TNI ada di bea cukai... Dll... Mantabz pak presiden",,@tempodotco,,"Replies: 30, Retweets: 1, Likes: 4",1
@inibarudes,"Saya juga ikut menyuarakan petisi tolak ruu tni, jadi saya akan ditangkap dong? lalu kapan kalian menangkap dalang pembunuh munir, terus menangkap dalang 98?",,,@tempodotco,"Replies: , Retweets: , Likes: 2",0
@AlexanderOscar5,"TNI itu LEMAH

Pagar Bambu yg rubuh dgn Amphibi TNI
Kini makin Perkasa jd Pagar Beton

Kapal induk USS Nimitz berlenggang saja
Tanpa Usaha TNI, sbg Negara Anti Israel

Tapi Mahasiswa pembawa Spanduk bs diringkus
Pembuat Petisi Tolak RUU TNI disasar
Padahal sudah jd UU

",,,,"Replies: 2, Retweets: 3, Likes: 6",0
@monteslocke,"Kemarin ribut2 RUU TNI jd ahli undang2, trus jadi ahli konflik timteng jews syiah, sekarang jadi ahli gender-transpuan, besok jadi ahli apalagi nih si penyu",,,,"Replies: , Retweets: , Likes: 8",0
@bayoubeka,Tni kok kelasnya mentelusuri petisi tolak ruu tni???receh bngt...itu kapal induk amrik melintasi laut aceh tp ga ada tanggaban dr tni nya....,,@tempodotco,,"Replies: , Retweets: , Likes: 11",0
@ShandyHarahap,Harusnya yg di usut dalang pengajuan RUU TNI.,,@kompascom,,"Replies: , Retweets: , Likes: 2",0
@pasifisstate,Daripada kalian nyari dalang Tolak RUU TNI mending kalian cari aja siapa dalang pembunuhan munir! Hihi,,,@tempodotco,"Replies: 3, Retweets: 372, Likes: 1K",0
@kewervyan,"Save Raja Ampat
Tolak RUU TNI
Indonesia Gelap
Tolak multifungsi yang disfungsi

Siapa tau bisa setara dengan semut di kisah semut dan nabi ibrahim.",,,,"Replies: , Retweets: , Likes: 3",0
@OmahFisika,"Dadi ngene Lo kang 
@kamto_adi
 :
1. Bare minimum ketahanan kita aja masih tanda tanya. Berapa liter kita punya BBM buat situasi perang
2. Manuver politik lewat RUU TNI kemaren mau ga mau harus diakui bikin simpati rakyat turun. Dan kita semua jadi korban dari kebijakan itu",@kamto_adi,@kamto_adi,,"Replies: 4, Retweets: 7, Likes: 108",0
@kompascom,"TNI Usut Dalang Konten Negatif soal RUU TNI dan Indonesia Gelap

Baca di: 
https://
kompas.com/sumatera-utara
/read/2025/06/23/123500788/tni-usut-dalang-di-balik-konten-negatif-soal-ruu-tni-dan
…",,,,"Replies: 306, Retweets: 233, Likes: 410",0
@vita_AVP,"Yg dikhawatirkan itu  bahwa pelibatan TNI bisa membuka peluang penyalahgunaan wewenang atau abuse of power. Misalnya jaksa yang bertindak sewenang-wenang karena merasa didukung kekuatan militer.

Tolak RUU Kejaksaan",,,,"Replies: 1, Retweets: 1, Likes: 6",0
@zinzang69,"Sbg warga negara salahnya dimana. Merasa tidak menyetujui sebuah RUU, bukankah ini alam demokrasi?

Selain itu, posisi TNI sbg institusi negara, jg posisinya dimana di hadapan rakyat pemilik kedaulatan?

Pantaskah TNI menekan kebebasan rakyat berpendapat?",,@tempodotco,,"Replies: , Retweets: 1, Likes: 5",0
@Failoook,"Yg di telusuri masa' cm dalang di balik tolak RUU TNI aja sh, telusuri juga dong ""dalang dibalik kerusuhan 98"" jg biar adil.",,@tempodotco,,"Replies: , Retweets: 6, Likes: 20",0
@kangwaqfi2,"Tenang saja mas,
Yg mau ditelusuri itu dalang dibalik petisi tolak RUU TNI dan Indonesia gelap.
Imbas ke buzer2nya plg dana seret. 
https://
x.com/Ary_PrasKe2/st
/Ary_PrasKe2/status/1937067876168695939
…",,,,"Replies: , Retweets: , Likes: 3",0
@bnfima,"DALANG??? BITCH, NO ONE ASK FOR RUU TNI DWIFUNGSI SHIT AND WE'RE ALL TIRED OF THOSE TERRIBLE GOVERNMENT NEWS!!!",,,@tempodotco,"Replies: , Retweets: , Likes: 2",0
@potatosihyee,"1. orasi #tolakruutni 
2. orasi #mayday #hariburuh

kl lo gatau/ga ngerti siapa dan apa urgensi paling dekat di ruu tni dan hari buruh, maka stop yapping dan nikmati baca tarot.",,@potatosihyee,,"Replies: 5, Retweets: 15, Likes: 165",1
@bajinand,"Dalang dr Indonesia gelap tu permasalahan di Indonesia yang akarnya adalah pemerintah. Sedangkan petisi tolak RUU TNI akarnya adalah pemerintah (lagi) yang memaksakan TNI untuk masuk ke ranah sipil. Tu, udh kukasih kisi-kisi. Selamat mencari ",,,@tempodotco,"Replies: , Retweets: 1, Likes: 3",0
@penduduk_lokal_,Manusia bloon mana yg ngedukung RUU TNI & percaya bahwa Indonesia tidak gelap? Itu orang minta diludahin apa gimana wkwkwk,,@tempodotco,,"Replies: 1, Retweets: , Likes: 5",0
@cakbulla,"Apa salahnya bila ada dalang penolakan terhadap RUU termasuk RUU TNI, bukankah menolak suatu RUU yg disampaikan dimuka umum dijamin oleh Konstitusi Negara ?

@prabowo
 
@Puspen_TNI
 
@PolkamRI","@prabowo, @Puspen_, @PolkamRI",@tempodotco,,"Replies: , Retweets: , Likes: 3",0
@reza_63,"TNI Duga LSM dan Yayasan Terima Uang dari Marcella Santoso untuk Bikin Konten Negatif RUU TNI

Klik untuk baca:",,,,"Replies: 1, Retweets: 3, Likes: 4",0
@andikatnrr,TOLAK RUU TNI & INDONESIA MEMANG GELAP,,@tempodotco,,"Replies: 3, Retweets: , Likes: 4",0
@enoliska_,"Dibilang juga apa, ini nih yang membuat militer ga boleh masuk ke ranah sipol.

Padahal ada belasan gugatan soal RUU TNI yang masuk ke MK mulai dari kalangan mahasiswa hingga masyarakat sipil loh. 

Ini gaya kolot sekali, ikut sidang gugatan RUU TNI sonoo biar paham.",,,@tempodotco,"Replies: 17, Retweets: 2.7K, Likes: 6.3K",0
@creeping5ilence,"Tolak revisi UU kejaksaan, hapus RUU TNI !!
Jangan rampas hak rakyat untuk bersuara...",,,,"Replies: , Retweets: 5, Likes: 10",0
@_cenk90E,"Senin Siang Genkz.. 

Nadiem Makarim dah dateng di kejagung, kira kira apa hasil dr kedatangan Beliau, TERSANGKA atau Cuma sekedar SAKSI..? 

Kejagung kudu tegas nih..!! 
Tolak Ruu Kejaksaan 
Ruu Polri dan RUU TNI 

bersih tasyi PD 3",,,,"Replies: 5, Retweets: 5, Likes: 22",0
@SalimCipok,"Walau di babak akhir marcella menyangkal balik pengakuannya, namun video nya yang di sebar kejaksaan sudah terlanjur di buzzer kan !? #IndonesiaGelap memang beneran gerakan sipil, keluar dari nurani netizen melihat bobroknya REZIM INI !

Cabut UU TNI & Tolak RUu Kejaksaan!",,,,"Replies: 1, Retweets: 1, Likes: 3",0
@tempodotco,"TNI Akan Telusuri Dalang di Balik Petisi Tolak RUU TNI dan Indonesia Gelap

TNI menduga ada orang atau pihak yang menerima dana dari Marcella Santoso untuk membuat petisi tolak RUU TNI dan aksi Indonesia gelap.

| Tempodotco",,,,"Replies: 580, Retweets: 1.1K, Likes: 4.6K",0
@xquitavee,"Nah loh 
@Puspen_TNI
 ikut juga pd pendalaman aliran dana si Marcella oleh 
@KejaksaanRI
  

Mulai ga tenang lo Buzzer2 yg provokasi tolak RUU TNI dan Indonesia Gelap 

Palagi si 
@barengwarga
  remuk lo  
https://
t.co/3jRLvaGFR6","@Puspen_, @KejaksaanRI, @barengwarga",,,"Replies: , Retweets: 7, Likes: 14",0
@IntpKako,"Dalangnya lho tni sendiri, kalau nggak ada ruu tni kan nggak bakalan demo

Trus kalo pemerintah nggak seenak jidatnya ubah2 batas usia demi kepentingan golongan tertentu kan nggak bakalan kena demo juga 
ckckck",,,@tempodotco,"Replies: 1, Retweets: , Likes: 8",0
@sofiesyarief,"Tempo hari dibagi cerita sama salah satu wartawan di newsroom besar yang bilang bahwa kantornya dikode-kode untuk menyensor diri sendiri atas berita yang bikin presiden ""murka"": MBG, efisiensi anggaran, dan RUU TNI.

Negaramu, gaes...",,,@tempodotco,"Replies: 92, Retweets: 3.9K, Likes: 11K",0
@serabutannn,"Dalangnya siapa? Ya yg inisiasi RUU tsb lah. Siapa suruh cari masalah.. tangkep tuh sana

Kami mendukung kesejahteraan TNI, tapi tidak dg cara berpolitik praktis, rangkap jabatan, dan merenggut hak"" sipil. Simple.",,,@tempodotco,"Replies: , Retweets: 7, Likes: 17",0
@CitraMexia,"RUU TNI hanya 3
1. Mewadahi pejabat TNI di K/L penambahan 
2. Usia Pati
3. Usia Ba/Ta

Gaji dan remunerasi masih kalah sama Hakim. ",,@tempodotco,,"Replies: 2, Retweets: 6, Likes: 170",0
@rmond_N,"ga perlu penelusuran pak, semua keresahan warga atas RUU TNI dan menyangkut Indonesia Gelap, bisa ditemukan hanya dengan searching selama +- 15 menit.",,@tempodotco,,"Replies: , Retweets: 2, Likes: 72",0
@ShandyHarahap,Harusnya telusuri pengajuan RUU TNI.,,@tempodotco,,"Replies: , Retweets: , Likes: 7",0
@tempodotco,TNI Akan Telusuri Dalang di Balik Petisi Tolak RUU TNI dan Indonesia Gelap,,,,"Replies: 4.9K, Retweets: 7.2K, Likes: 15K",0
@DakotaGeorgy,"Soal RUU TNI komen
Soal Tambang komen
Soal Covid komen
Soal keaslian Ijazah komen

Dah kayak yg paling tau segalanya aja
Pas cek Bio nya: palugada sales 

Bukan sih ngerendahin tapi kalo pinter banget udah dapet posisi kerjaan bagus gag sih gag fokus sih apa2 komen",,,,"Replies: 1, Retweets: 1, Likes: 12",0
@kenekadit_,"perasaan pas hingar bingar masalah RUU TNI gaada muncul nama marcela santoso, tau dia karena kasus korupsi baru baru ini, tapi kok tiba tiba skrg disaut pautkan dengan marcela santoso",,@virdianaurellio,,"Replies: , Retweets: , Likes: 3",0
@cagubnyinyir2,"TUNGGU TINGGAL DISEROK !
Puspen TNI:
Ada aliran dana dari Bohir Marcella Santoso utk Bikin Konten Negatif penyebaran RUU TNI #IndonesiaGelap, ke buzzer, ke LSM, Yayasan dan mhsewa, Rp 500 jt dan US $. 2 jt.

@MataNajwa


@unilubis
 
@hadehate16


@kusjantonoWK","@MataNajwa, @unilubis, @hadehate16, @kusjantonoWK",,,"Replies: , Retweets: 1, Likes: 7",0
@servis_akhlak,"narasi kek gini nih lucu banget, fitnah demo suruhan di negara demokrasi, oh iya waktu ruu tni depan aeon yang suruhan yak wkwkwkk",,@tekarok007,,"Replies: 1, Retweets: , Likes: 5",0
@rudauhl,"The craziest thing abt this is indo kpop stan who glorifies mandatory military.

Teriak2 tolak RUU TNI tp ngedukung wajib militer mah goblok namanya",,,@taebyscuit,"Replies: 1, Retweets: 2, Likes: 15",0
@kompascom,"TNI Duga LSM dan Yayasan Terima Uang dari Marcella Santoso untuk Bikin Konten Negatif RUU TNI

Baca di: 
https://
nasional.kompas.com/read/2025/06/2
0/18553911/tni-duga-lsm-dan-yayasan-terima-uang-dari-marcella-santoso-untuk-bikin
…",,,,"Replies: 1, Retweets: 4, Likes: 7",0
@LaiElfrid,"Laut NKRI di lewati kapal induk AS tentara kita malah g tahu, belaga lindungi jaksa sampai rumah,,,  
Cabut UU tni 
Tolak RUU Kejaksaan 
TNI Pastikan Pengawalan Jaksa Bisa hingga ke Rumah Jika Ada Ancaman",,,,"Replies: 1, Retweets: , Likes: 3",0
@oidesunshines,gausah dikampanyenin negatif juga kalo orang pola pikirnya jalan juga tau RUU TNI dzolim,,,@Intel_Imut,"Replies: , Retweets: , Likes: 2",0
@NayDonuts,"Kalo ngebantah cuitan 
@Intel_Imut
 tuh pake data. Jangan cuma asbun 

Nih gue lampirkan dan rangkum beritanya, biar lu baca 

Marcella bukan cuma sebatas penyebar opini, dia juga sbg penyandang dana dan penyelenggara kampanye buzzer utk isu RUU TNI & Tagar IndonesiaGelap.",@Intel_Imut,@ajiehatadji,,"Replies: 6, Retweets: 4, Likes: 13",0
@quintta1217,"Sesekali Iran kirim satu rudal hipersoniknya ke Jakarta bisa diarah ke gedung DPR atau KPK misalnya agar tahu kita tahu TNI punya sistem pertahanan udara seperti apa, itung² juga promo ke Indonesia siapa tahu Indonesia minat beli. Kita capek² bayar pajak agar atau peruntukan yang",,,,"Replies: , Retweets: , Likes: 3",0
@ajiehatadji,"Itu di kanan bawah gambar ada tulisan itu.
""Kegagalan mengatasi penolakan RUU TNI"" menurut saya bisa dua arti:
- gagal komunikasi hingga muncul penolakan, atau
- gagal mengatasi penolakan, artinya penolakan dianggap sebagai hal yg perlu diatasi -> ancaman.
Saya condong ke yg ke-2",,@barengwarga,,"Replies: , Retweets: , Likes: 2",0
@democrazymedia,"Pengakuan Marcella Bikin Geger! TNI Bongkar Aliran 'Dana Gelap' di Balik Ramainya Narasi RUU TNI dan Indonesia Gelap

https://
democrazy.id/2025/06/pengak
uan-marcella-bikin-geger-tni.html
…",,,,"Replies: , Retweets: 1, Likes: 2",0
@chipashuu,"ruu tni mah ga perlu negative campaign anjir, kan aslinya emg udah jelek",,,@Intel_Imut,"Replies: , Retweets: , Likes: 2",0
@oh_juita,"selalu muncul saja konten yang memperlihatkan rezim ini tidak punya konsultan genah. 

bisa-bisanya defisit komunikasi jadi alasan kegagalan menangani RUU TNI?

apakah mereka tidak sadar bahwa ISI dari RUU TNI itu lah penyebab penolakan? 
https://
t.co/QamH7xDnTC",,,,"Replies: , Retweets: , Likes: 14",0
@Evasour_A,"Lebih parah
>Menyebabkan kegagalan mengatasi penolakan RUU TNI

Mereka gak mau ada yang nolak
Performance indikator nya adalah gak boleh ada penolakan",,@ddkhrisna,,"Replies: , Retweets: , Likes: 13",0
@ajiehatadji,"""Defisit komunikasi digital berperan dalam kegagalan dalam mengatasi penolakan RUU TNI""

1. #TolakRUUTNI dianggep sbg sebuah tindakan yg harus diatasi, bukan bagian dari demokrasi.
2. Berbahasa Indonesia yg baik dan benar dulu.
""dalam kegagalan dalam""
¯⁠\⁠_⁠(⁠ツ⁠)⁠_⁠/⁠¯ 
https://
t.co/9rgvYs2pIH",,,,"Replies: 2, Retweets: 68, Likes: 122",0
@xquitavee,"Fix ya 

Akun2 buzzer yg gentayangan di X dgn narasi isu ijazah palsu pak 
@jokowi
 , Indonesia Gelap, tolak RUU TNI, serang 
@KejaksaanRI
 itu akun2 bayaran pembela koruptor 

Dan terdeteksi di tiap cuitan akun buzzer PDIP lobet dan buzzer kadrun pemuja wan edan ","@jokowi, @KejaksaanRI",,,"Replies: 73, Retweets: 88, Likes: 291",0
@hancoocksama,"RUU TNI ditolak rame-rame, padahal yang panik cuma buzzer yang kehilangan bohir. Marcella udah kena, sekarang kita cari siapa bos aslinya ",,@xquitavee,,"Replies: 2, Retweets: 2, Likes: 5",0
@hancoocksama,"Kegaduhan soal RUU TNI dan ‘Indonesia gelap’ makin jelas arahnya: digoreng akun-akun yang kehilangan arah setelah pembina utama mereka ditangani.
Marcella sudah diamankan.
Kini saatnya publik bertanya: siapa bohir di balik layar?
Partai mana yang diuntungkan oleh kekacauan ini?",,,@xquitavee,"Replies: 1, Retweets: 3, Likes: 3",0
@xquitavee,"Para Akun2 yg bacod Indonesia Gelap - tolak RUU TNI - isu Kejagung lagi pada kehilangan induk 

Kakak Pembina si Marcella sekaligus Boss Buzzer udh di aman kan  .. 

Tinggal usut Bohir si Marcella siapa  ?  Partai apa  ??",,,,"Replies: 25, Retweets: 23, Likes: 72",0
@_cenk90E,"Jumat Berkah.. 

Kek nya Rakyat trs 𝙙𝙞𝙥𝙖𝙠𝙨𝙖 untuk menerima 𝙆𝙀𝘽𝙄𝙅𝘼𝙆𝘼𝙉 yg dibuat olh Pemerintah yg dinilai retak nalar 
Stlh RUU TNI, POLRI, KEJAKSAAN
kini nongol lagi kebijakan 𝙍𝙐𝙐 𝙊𝘿𝙊𝙇 

Akibatnya, ribuan sopir truk turun ke jalan untuk 𝙈𝙀𝙉𝙊𝙇𝘼𝙆",,,,"Replies: 1, Retweets: 3, Likes: 9",1
@negativisme,"Ternyata isu Indonesia gelap, penolakan RUU TNI serta fitnah pada Kejaksaan bermuara dari duit korupsi, sengaja isu-isu itu dibangun buat  melenyapkan kasus korupsi, pantesan tuh aktivis bayaran pada semangat, licin duitnya dari minyak ya?",,,,"Replies: 25, Retweets: 14, Likes: 30",0
@mfatahilahakbar,"Kasus perintangan penyidikan ini kan terkait isu kasus Minya Goreng, PT Timah, n impor gula

Sedangkan Indonesia gelap berawal dr keresahan atas kebijakan2 pemerintah, termasu RUU TNI, bkn thdp kejaksaan

Narasi2 sperti ini adlh ancaman bagi Demokrasi n kebebasan berpendapat kita",,,@xquitavee,"Replies: 22, Retweets: 849, Likes: 2K",0
@MasBRO_back,"Marcella Santoso bantah bikin konten negatif soal RUU TNI dan #IndonesiaGelap 
",,,,"Replies: 1, Retweets: 6, Likes: 17",0
@MurtadhaOne1,"Marcella Santoso Membantah bahwa Dia Berada Dibalik Aksi Penolakan RUU TNI dan Aksi Indonesia Gelap di Medsos

YA PASTI LAH!!!

Kan geng buzzer dia dipimpin oleh Bos Tim Buzzer Jokowi yg juga sudah ditangkap oleh 
@KejaksaanRI
 ",@KejaksaanRI,,@MurtadhaOne1,"Replies: 12, Retweets: 74, Likes: 208",0
@fathanmsatria,"Lu dari omongan gini aja langsung percaya? Kami bergerak dengan kesadaran diri mengkritik RUU TNI dan kondisi Indonesia Gelap. Kami tidak diatur oleh prinsip, bukan dari klaim mba mba rambut bob yg entah dari mana ngaku ngaku",,@NayDonuts,,"Replies: , Retweets: 2, Likes: 4",0
@Intel_Imut,"Akun 
@barengwarga
 kabarnya mendapatkan 250 jt untuk negative campaign RUU TNI dan Indonesia Gelap

Apa Benar?",@barengwarga,,,"Replies: 241, Retweets: 454, Likes: 510",0
@Ndons_Back,"Bukan dia yg bikin konten #IndonesiaGelap , tapi yang bayar  :) 

Tersangka kasus perintangan penanganan perkara CPO (Crude Palm Oil) Marcella Santoso membantah pernah membuat konten negatif terkait RUU TNI dan Indonesia

Namun saat dirinya ditanya lebih lanjut mengenai apakah",,,,"Replies: 1, Retweets: 1, Likes: 3",0
